1 17:41:00 OverAll: 18,7  DoTick: 6,2  TickEntities: 9,7  TickTileEntities: 0,0  Tracker: 2,6  Chunk: 0,0  Players: 0  
26 17:52:54 OverAll: 1,8  DoTick: 0,6  TickEntities: 0,8  TickTileEntities: 0,0  Tracker: 0,2  Chunk: 0,0  Players: 1  
27 17:53:24 OverAll: 2,1  DoTick: 0,5  TickEntities: 1,2  TickTileEntities: 0,0  Tracker: 0,3  Chunk: 0,0  Players: 1  
28 17:53:54 OverAll: 1,8  DoTick: 0,7  TickEntities: 0,8  TickTileEntities: 0,0  Tracker: 0,2  Chunk: 0,0  Players: 1  
29 17:54:24 OverAll: 2,6  DoTick: 0,9  TickEntities: 1,3  TickTileEntities: 0,0  Tracker: 0,3  Chunk: 0,0  Players: 1  
30 17:54:54 OverAll: 2,3  DoTick: 0,9  TickEntities: 1,0  TickTileEntities: 0,0  Tracker: 0,4  Chunk: 0,0  Players: 1  
31 17:55:24 OverAll: 2,6  DoTick: 0,9  TickEntities: 1,1  TickTileEntities: 0,0  Tracker: 0,5  Chunk: 0,0  Players: 1  
32 17:55:54 OverAll: 2,9  DoTick: 0,8  TickEntities: 1,5  TickTileEntities: 0,0  Tracker: 0,5  Chunk: 0,0  Players: 1  
33 17:56:24 OverAll: 2,3  DoTick: 0,6  TickEntities: 1,1  TickTileEntities: 0,0  Tracker: 0,5  Chunk: 0,0  Players: 1  
34 17:56:54 OverAll: 1,9  DoTick: 0,7  TickEntities: 0,9  TickTileEntities: 0,0  Tracker: 0,3  Chunk: 0,0  Players: 1  
35 17:57:24 OverAll: 1,8  DoTick: 0,4  TickEntities: 1,0  TickTileEntities: 0,0  Tracker: 0,3  Chunk: 0,0  Players: 1  
36 17:57:54 OverAll: 2,3  DoTick: 0,9  TickEntities: 0,9  TickTileEntities: 0,0  Tracker: 0,4  Chunk: 0,0  Players: 1  
37 17:58:24 OverAll: 2,8  DoTick: 1,2  TickEntities: 0,9  TickTileEntities: 0,0  Tracker: 0,5  Chunk: 0,0  Players: 1  
38 17:58:54 OverAll: 2,6  DoTick: 1,2  TickEntities: 0,8  TickTileEntities: 0,0  Tracker: 0,5  Chunk: 0,0  Players: 1  
39 17:59:24 OverAll: 2,9  DoTick: 1,1  TickEntities: 0,9  TickTileEntities: 0,0  Tracker: 0,7  Chunk: 0,0  Players: 1  
40 17:59:54 OverAll: 2,6  DoTick: 1,2  TickEntities: 0,8  TickTileEntities: 0,0  Tracker: 0,5  Chunk: 0,0  Players: 1  
