3 14:08:49 OverAll: 106,1  DoTick: 98,5  TickEntities: 5,2  TickTileEntities: 0,2  Tracker: 2,1  Chunk: 0,0  Players: 0  
43 14:28:25 OverAll: 1,0  DoTick: 0,0  TickEntities: 0,8  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 1  
44 14:28:55 OverAll: 1,0  DoTick: 0,0  TickEntities: 0,8  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 1  
45 14:29:25 OverAll: 1,0  DoTick: 0,0  TickEntities: 0,8  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 1  
46 14:29:55 OverAll: 1,1  DoTick: 0,0  TickEntities: 0,8  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 1  
47 14:30:25 OverAll: 1,1  DoTick: 0,0  TickEntities: 0,8  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 1  
48 14:30:55 OverAll: 1,0  DoTick: 0,1  TickEntities: 0,8  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 1  
49 14:31:25 OverAll: 1,2  DoTick: 0,1  TickEntities: 0,9  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 1  
50 14:31:55 OverAll: 1,2  DoTick: 0,1  TickEntities: 1,0  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 1  
51 14:32:25 OverAll: 1,1  DoTick: 0,1  TickEntities: 0,9  TickTileEntities: 0,0  Tracker: 0,0  Chunk: 0,0  Players: 1  
52 14:32:55 OverAll: 1,2  DoTick: 0,0  TickEntities: 1,0  TickTileEntities: 0,0  Tracker: 0,0  Chunk: 0,0  Players: 1  
53 14:33:25 OverAll: 1,2  DoTick: 0,1  TickEntities: 1,0  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 1  
54 14:33:55 OverAll: 1,1  DoTick: 0,0  TickEntities: 0,9  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 1  
55 14:34:25 OverAll: 1,1  DoTick: 0,0  TickEntities: 0,9  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 1  
56 14:34:55 OverAll: 1,1  DoTick: 0,1  TickEntities: 0,9  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 1  
57 14:35:25 OverAll: 1,2  DoTick: 0,1  TickEntities: 1,0  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 1  
58 14:35:55 OverAll: 1,3  DoTick: 0,1  TickEntities: 1,0  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 1  
59 14:36:25 OverAll: 1,4  DoTick: 0,1  TickEntities: 1,1  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 1  
60 14:36:55 OverAll: 1,3  DoTick: 0,1  TickEntities: 1,0  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 1  
61 14:37:25 OverAll: 1,3  DoTick: 0,1  TickEntities: 1,0  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 1  
62 14:37:55 OverAll: 1,2  DoTick: 0,1  TickEntities: 1,0  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 1  
63 14:38:25 OverAll: 1,3  DoTick: 0,1  TickEntities: 1,0  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 1  
64 14:38:55 OverAll: 0,9  DoTick: 0,0  TickEntities: 0,7  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 1  
65 14:39:25 OverAll: 0,9  DoTick: 0,0  TickEntities: 0,7  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 1  
66 14:39:55 OverAll: 1,0  DoTick: 0,1  TickEntities: 0,7  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 1  
67 14:40:25 OverAll: 1,0  DoTick: 0,1  TickEntities: 0,8  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 1  
68 14:40:55 OverAll: 1,0  DoTick: 0,0  TickEntities: 0,8  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 1  
69 14:41:25 OverAll: 1,0  DoTick: 0,1  TickEntities: 0,8  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 1  
70 14:41:55 OverAll: 1,0  DoTick: 0,1  TickEntities: 0,8  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 1  
71 14:42:25 OverAll: 1,3  DoTick: 0,1  TickEntities: 1,0  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 1  
72 14:42:55 OverAll: 1,3  DoTick: 0,1  TickEntities: 1,0  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 1  
73 14:43:25 OverAll: 1,1  DoTick: 0,1  TickEntities: 0,8  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 1  
74 14:43:55 OverAll: 1,2  DoTick: 0,0  TickEntities: 1,0  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 1  
75 14:44:25 OverAll: 1,1  DoTick: 0,0  TickEntities: 0,9  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 1  
76 14:44:55 OverAll: 1,1  DoTick: 0,0  TickEntities: 0,9  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 1  
77 14:45:25 OverAll: 1,1  DoTick: 0,1  TickEntities: 0,9  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 1  
78 14:45:55 OverAll: 1,3  DoTick: 0,2  TickEntities: 0,9  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 1  
79 14:46:25 OverAll: 1,6  DoTick: 0,2  TickEntities: 1,2  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 1  
80 14:46:55 OverAll: 1,7  DoTick: 0,3  TickEntities: 1,2  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 1  
81 14:47:25 OverAll: 1,3  DoTick: 0,3  TickEntities: 0,9  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 1  
82 14:47:55 OverAll: 1,4  DoTick: 0,4  TickEntities: 0,8  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 1  
83 14:48:25 OverAll: 1,3  DoTick: 0,2  TickEntities: 0,9  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 1  
84 14:48:55 OverAll: 1,3  DoTick: 0,2  TickEntities: 0,8  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 1  
85 14:49:25 OverAll: 1,3  DoTick: 0,2  TickEntities: 0,9  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 1  
86 14:49:55 OverAll: 1,3  DoTick: 0,2  TickEntities: 0,9  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 1  
87 14:50:25 OverAll: 1,0  DoTick: 0,2  TickEntities: 0,7  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 1  
88 14:50:55 OverAll: 1,2  DoTick: 0,1  TickEntities: 0,9  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 1  
89 14:51:25 OverAll: 1,6  DoTick: 0,1  TickEntities: 1,3  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 1  
90 14:51:55 OverAll: 1,6  DoTick: 0,1  TickEntities: 1,3  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 1  
91 14:52:25 OverAll: 1,5  DoTick: 0,1  TickEntities: 1,2  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 1  
92 14:52:55 OverAll: 1,8  DoTick: 0,1  TickEntities: 1,5  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 1  
93 14:53:25 OverAll: 1,8  DoTick: 0,1  TickEntities: 1,5  TickTileEntities: 0,0  Tracker: 0,0  Chunk: 0,0  Players: 1  
94 14:53:55 OverAll: 1,8  DoTick: 0,1  TickEntities: 1,6  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 1  
95 14:54:25 OverAll: 1,9  DoTick: 0,1  TickEntities: 1,6  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 1  
96 14:54:55 OverAll: 1,8  DoTick: 0,1  TickEntities: 1,6  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 1  
97 14:55:25 OverAll: 1,6  DoTick: 0,1  TickEntities: 1,4  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 1  
98 14:55:55 OverAll: 1,5  DoTick: 0,1  TickEntities: 1,3  TickTileEntities: 0,0  Tracker: 0,0  Chunk: 0,0  Players: 1  
99 14:56:25 OverAll: 1,4  DoTick: 0,1  TickEntities: 1,2  TickTileEntities: 0,0  Tracker: 0,0  Chunk: 0,0  Players: 1  
100 14:56:55 OverAll: 1,4  DoTick: 0,1  TickEntities: 1,1  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 1  
