1 17:07:56 OverAll: 16,2  DoTick: 5,4  TickEntities: 9,6  TickTileEntities: 0,0  Tracker: 1,1  Chunk: 0,0  Players: 1  
15 17:14:33 OverAll: 1,8  DoTick: 0,3  TickEntities: 1,4  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 2  
16 17:15:03 OverAll: 2,2  DoTick: 0,3  TickEntities: 1,6  TickTileEntities: 0,0  Tracker: 0,2  Chunk: 0,0  Players: 2  
17 17:15:33 OverAll: 1,9  DoTick: 0,3  TickEntities: 1,4  TickTileEntities: 0,0  Tracker: 0,2  Chunk: 0,0  Players: 2  
18 17:16:03 OverAll: 1,9  DoTick: 0,3  TickEntities: 1,3  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 2  
19 17:16:33 OverAll: 1,9  DoTick: 0,3  TickEntities: 1,4  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 2  
20 17:17:03 OverAll: 1,8  DoTick: 0,3  TickEntities: 1,3  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 2  
21 17:17:33 OverAll: 1,9  DoTick: 0,3  TickEntities: 1,4  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 2  
22 17:18:03 OverAll: 1,8  DoTick: 0,3  TickEntities: 1,3  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 2  
23 17:18:33 OverAll: 1,8  DoTick: 0,3  TickEntities: 1,3  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 2  
24 17:19:03 OverAll: 2,2  DoTick: 0,3  TickEntities: 1,6  TickTileEntities: 0,0  Tracker: 0,2  Chunk: 0,0  Players: 2  
25 17:19:33 OverAll: 1,9  DoTick: 0,3  TickEntities: 1,5  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 2  
26 17:20:03 OverAll: 1,8  DoTick: 0,3  TickEntities: 1,4  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 2  
27 17:20:33 OverAll: 1,8  DoTick: 0,3  TickEntities: 1,4  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 2  
28 17:21:03 OverAll: 2,0  DoTick: 0,3  TickEntities: 1,5  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 2  
29 17:21:33 OverAll: 1,8  DoTick: 0,3  TickEntities: 1,4  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 2  
30 17:22:03 OverAll: 1,8  DoTick: 0,3  TickEntities: 1,4  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 2  
31 17:22:33 OverAll: 1,8  DoTick: 0,3  TickEntities: 1,3  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 2  
32 17:23:03 OverAll: 1,8  DoTick: 0,3  TickEntities: 1,3  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 2  
33 17:23:33 OverAll: 1,7  DoTick: 0,3  TickEntities: 1,3  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 2  
34 17:24:03 OverAll: 1,9  DoTick: 0,3  TickEntities: 1,4  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 2  
35 17:24:33 OverAll: 1,7  DoTick: 0,3  TickEntities: 1,2  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 2  
36 17:25:03 OverAll: 1,8  DoTick: 0,3  TickEntities: 1,3  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 2  
37 17:25:33 OverAll: 1,9  DoTick: 0,3  TickEntities: 1,3  TickTileEntities: 0,0  Tracker: 0,2  Chunk: 0,0  Players: 2  
38 17:26:03 OverAll: 1,7  DoTick: 0,3  TickEntities: 1,2  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 2  
39 17:26:33 OverAll: 1,7  DoTick: 0,3  TickEntities: 1,3  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 2  
40 17:27:03 OverAll: 1,7  DoTick: 0,3  TickEntities: 1,2  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 2  
41 17:27:33 OverAll: 1,7  DoTick: 0,3  TickEntities: 1,3  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 2  
42 17:28:03 OverAll: 1,7  DoTick: 0,3  TickEntities: 1,3  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 2  
43 17:28:33 OverAll: 1,7  DoTick: 0,3  TickEntities: 1,3  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 2  
44 17:29:03 OverAll: 1,9  DoTick: 0,3  TickEntities: 1,4  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 2  
45 17:29:33 OverAll: 1,9  DoTick: 0,3  TickEntities: 1,4  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 2  
46 17:30:03 OverAll: 5,2  DoTick: 0,3  TickEntities: 4,6  TickTileEntities: 0,0  Tracker: 0,2  Chunk: 0,0  Players: 2  
47 17:30:33 OverAll: 2,3  DoTick: 0,3  TickEntities: 1,8  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 1  
48 17:31:03 OverAll: 2,1  DoTick: 0,3  TickEntities: 1,5  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 2  
49 17:31:33 OverAll: 2,0  DoTick: 0,2  TickEntities: 1,6  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 2  
50 17:32:03 OverAll: 2,5  DoTick: 0,4  TickEntities: 1,9  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 2  
51 17:32:33 OverAll: 1,9  DoTick: 0,3  TickEntities: 1,4  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 2  
52 17:33:03 OverAll: 3,6  DoTick: 0,4  TickEntities: 2,9  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 2  
53 17:33:33 OverAll: 62,7  DoTick: 1,7  TickEntities: 55,9  TickTileEntities: 0,0  Tracker: 5,0  Chunk: 0,0  Players: 2  
54 17:34:03 OverAll: 47,2  DoTick: 1,7  TickEntities: 42,1  TickTileEntities: 0,0  Tracker: 3,4  Chunk: 0,0  Players: 2  
55 17:34:33 OverAll: 39,5  DoTick: 1,5  TickEntities: 35,5  TickTileEntities: 0,0  Tracker: 2,4  Chunk: 0,0  Players: 2  
56 17:35:03 OverAll: 39,9  DoTick: 2,4  TickEntities: 34,0  TickTileEntities: 0,0  Tracker: 3,4  Chunk: 0,0  Players: 2  
57 17:35:33 OverAll: 72,9  DoTick: 3,0  TickEntities: 62,3  TickTileEntities: 0,0  Tracker: 7,4  Chunk: 0,0  Players: 2  
58 17:36:03 OverAll: 60,7  DoTick: 3,0  TickEntities: 51,6  TickTileEntities: 0,0  Tracker: 6,0  Chunk: 0,0  Players: 2  
59 17:36:33 OverAll: 44,1  DoTick: 2,5  TickEntities: 37,1  TickTileEntities: 0,0  Tracker: 4,4  Chunk: 0,0  Players: 2  
60 17:37:03 OverAll: 45,1  DoTick: 2,2  TickEntities: 38,8  TickTileEntities: 0,0  Tracker: 4,0  Chunk: 0,0  Players: 2  
61 17:37:33 OverAll: 48,9  DoTick: 2,3  TickEntities: 42,8  TickTileEntities: 0,0  Tracker: 3,6  Chunk: 0,0  Players: 2  
62 17:38:03 OverAll: 29,6  DoTick: 2,8  TickEntities: 24,5  TickTileEntities: 0,0  Tracker: 2,2  Chunk: 0,0  Players: 2  
63 17:38:33 OverAll: 22,0  DoTick: 2,1  TickEntities: 18,6  TickTileEntities: 0,0  Tracker: 1,3  Chunk: 0,0  Players: 2  
64 17:39:03 OverAll: 10,7  DoTick: 1,2  TickEntities: 9,0  TickTileEntities: 0,0  Tracker: 0,3  Chunk: 0,0  Players: 2  
65 17:39:33 OverAll: 3,7  DoTick: 1,0  TickEntities: 2,4  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 2  
66 17:40:03 OverAll: 3,0  DoTick: 0,8  TickEntities: 2,0  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 2  
67 17:40:33 OverAll: 4,4  DoTick: 1,9  TickEntities: 2,2  TickTileEntities: 0,0  Tracker: 0,2  Chunk: 0,0  Players: 2  
68 17:41:03 OverAll: 44,5  DoTick: 3,5  TickEntities: 37,4  TickTileEntities: 0,0  Tracker: 3,5  Chunk: 0,0  Players: 2  
69 17:41:38 OverAll: 92,6  DoTick: 6,3  TickEntities: 75,6  TickTileEntities: 0,0  Tracker: 10,6  Chunk: 0,0  Players: 2  
70 17:42:24 OverAll: 121,5  DoTick: 9,4  TickEntities: 92,9  TickTileEntities: 0,0  Tracker: 19,2  Chunk: 0,0  Players: 2  
71 17:43:15 OverAll: 130,9  DoTick: 11,2  TickEntities: 94,9  TickTileEntities: 0,0  Tracker: 24,7  Chunk: 0,0  Players: 2  
72 17:44:11 OverAll: 140,2  DoTick: 13,0  TickEntities: 96,0  TickTileEntities: 0,0  Tracker: 31,1  Chunk: 0,0  Players: 1  
73 17:45:06 OverAll: 139,1  DoTick: 10,3  TickEntities: 97,8  TickTileEntities: 0,0  Tracker: 30,9  Chunk: 0,0  Players: 0  
74 17:45:56 OverAll: 136,7  DoTick: 0,0  TickEntities: 108,0  TickTileEntities: 0,0  Tracker: 28,5  Chunk: 0,0  Players: 0  
75 17:46:48 OverAll: 140,0  DoTick: 0,0  TickEntities: 111,6  TickTileEntities: 0,0  Tracker: 28,2  Chunk: 0,0  Players: 0  
76 17:47:39 OverAll: 141,4  DoTick: 0,0  TickEntities: 113,2  TickTileEntities: 0,0  Tracker: 28,1  Chunk: 0,0  Players: 0  
77 17:48:35 OverAll: 144,5  DoTick: 4,6  TickEntities: 109,1  TickTileEntities: 0,0  Tracker: 30,7  Chunk: 0,0  Players: 0  
78 17:49:29 OverAll: 144,6  DoTick: 3,3  TickEntities: 111,6  TickTileEntities: 0,0  Tracker: 29,5  Chunk: 0,0  Players: 0  
79 17:50:23 OverAll: 144,0  DoTick: 2,7  TickEntities: 110,1  TickTileEntities: 0,0  Tracker: 31,1  Chunk: 0,0  Players: 0  
80 17:51:13 OverAll: 135,5  DoTick: 0,0  TickEntities: 107,3  TickTileEntities: 0,0  Tracker: 28,1  Chunk: 0,0  Players: 0  
81 17:52:02 OverAll: 133,5  DoTick: 0,0  TickEntities: 106,1  TickTileEntities: 0,0  Tracker: 27,2  Chunk: 0,0  Players: 0  
82 17:52:50 OverAll: 126,6  DoTick: 2,4  TickEntities: 97,5  TickTileEntities: 0,0  Tracker: 26,6  Chunk: 0,0  Players: 0  
83 17:53:40 OverAll: 133,8  DoTick: 3,7  TickEntities: 102,8  TickTileEntities: 0,0  Tracker: 27,1  Chunk: 0,0  Players: 0  
84 17:54:29 OverAll: 130,4  DoTick: 3,4  TickEntities: 100,6  TickTileEntities: 0,0  Tracker: 26,2  Chunk: 0,0  Players: 0  
85 17:55:17 OverAll: 132,9  DoTick: 0,2  TickEntities: 105,6  TickTileEntities: 0,0  Tracker: 27,0  Chunk: 0,0  Players: 0  
86 17:56:04 OverAll: 129,3  DoTick: 0,1  TickEntities: 104,7  TickTileEntities: 0,0  Tracker: 24,3  Chunk: 0,0  Players: 0  
87 17:56:51 OverAll: 127,5  DoTick: 2,1  TickEntities: 100,4  TickTileEntities: 0,0  Tracker: 24,9  Chunk: 0,0  Players: 0  
88 17:57:38 OverAll: 127,4  DoTick: 0,0  TickEntities: 102,3  TickTileEntities: 0,0  Tracker: 25,0  Chunk: 0,0  Players: 0  
89 17:58:20 OverAll: 118,1  DoTick: 0,0  TickEntities: 95,8  TickTileEntities: 0,0  Tracker: 22,1  Chunk: 0,0  Players: 0  
90 17:59:05 OverAll: 119,7  DoTick: 4,5  TickEntities: 91,8  TickTileEntities: 0,0  Tracker: 23,3  Chunk: 0,0  Players: 0  
91 17:59:53 OverAll: 119,4  DoTick: 10,3  TickEntities: 83,7  TickTileEntities: 0,0  Tracker: 25,2  Chunk: 0,0  Players: 1  
92 18:00:37 OverAll: 122,0  DoTick: 1,7  TickEntities: 97,9  TickTileEntities: 0,0  Tracker: 22,4  Chunk: 0,0  Players: 0  
93 18:01:21 OverAll: 121,7  DoTick: 0,1  TickEntities: 99,7  TickTileEntities: 0,0  Tracker: 21,8  Chunk: 0,0  Players: 0  
94 18:02:02 OverAll: 114,7  DoTick: 0,2  TickEntities: 95,1  TickTileEntities: 0,0  Tracker: 19,3  Chunk: 0,0  Players: 0  
95 18:02:42 OverAll: 113,1  DoTick: 0,2  TickEntities: 94,1  TickTileEntities: 0,0  Tracker: 18,7  Chunk: 0,0  Players: 0  
96 18:03:23 OverAll: 115,0  DoTick: 0,2  TickEntities: 95,6  TickTileEntities: 0,0  Tracker: 19,1  Chunk: 0,0  Players: 0  
97 18:04:01 OverAll: 106,4  DoTick: 0,2  TickEntities: 88,5  TickTileEntities: 0,0  Tracker: 17,6  Chunk: 0,0  Players: 0  
98 18:04:38 OverAll: 104,9  DoTick: 0,4  TickEntities: 87,6  TickTileEntities: 0,0  Tracker: 16,9  Chunk: 0,0  Players: 0  
99 18:05:13 OverAll: 98,3  DoTick: 0,2  TickEntities: 81,8  TickTileEntities: 0,0  Tracker: 16,2  Chunk: 0,0  Players: 0  
100 18:05:47 OverAll: 95,2  DoTick: 0,3  TickEntities: 79,8  TickTileEntities: 0,0  Tracker: 15,0  Chunk: 0,0  Players: 0  
101 18:06:17 OverAll: 85,4  DoTick: 0,2  TickEntities: 71,4  TickTileEntities: 0,0  Tracker: 13,8  Chunk: 0,0  Players: 0  
102 18:06:40 OverAll: 64,1  DoTick: 0,1  TickEntities: 51,5  TickTileEntities: 0,0  Tracker: 12,4  Chunk: 0,0  Players: 0  
103 18:07:03 OverAll: 61,1  DoTick: 0,2  TickEntities: 48,8  TickTileEntities: 0,0  Tracker: 12,1  Chunk: 0,0  Players: 0  
104 18:07:26 OverAll: 64,4  DoTick: 0,2  TickEntities: 52,7  TickTileEntities: 0,0  Tracker: 11,4  Chunk: 0,0  Players: 0  
105 18:07:47 OverAll: 54,6  DoTick: 0,3  TickEntities: 43,2  TickTileEntities: 0,0  Tracker: 11,1  Chunk: 0,0  Players: 0  
106 18:08:07 OverAll: 54,0  DoTick: 0,4  TickEntities: 42,5  TickTileEntities: 0,0  Tracker: 11,0  Chunk: 0,0  Players: 0  
107 18:08:26 OverAll: 52,0  DoTick: 0,3  TickEntities: 41,6  TickTileEntities: 0,0  Tracker: 10,0  Chunk: 0,0  Players: 0  
108 18:08:44 OverAll: 50,2  DoTick: 0,2  TickEntities: 41,3  TickTileEntities: 0,0  Tracker: 8,7  Chunk: 0,0  Players: 0  
109 18:09:03 OverAll: 50,6  DoTick: 0,7  TickEntities: 40,6  TickTileEntities: 0,0  Tracker: 9,1  Chunk: 0,0  Players: 0  
110 18:09:21 OverAll: 46,3  DoTick: 4,5  TickEntities: 33,8  TickTileEntities: 0,0  Tracker: 7,8  Chunk: 0,0  Players: 1  
111 18:09:38 OverAll: 42,7  DoTick: 4,2  TickEntities: 31,1  TickTileEntities: 0,0  Tracker: 7,3  Chunk: 0,0  Players: 1  
112 18:09:54 OverAll: 41,9  DoTick: 3,9  TickEntities: 31,0  TickTileEntities: 0,0  Tracker: 7,0  Chunk: 0,0  Players: 1  
113 18:10:18 OverAll: 49,4  DoTick: 6,1  TickEntities: 35,3  TickTileEntities: 0,0  Tracker: 7,8  Chunk: 0,0  Players: 1  
114 18:10:33 OverAll: 39,4  DoTick: 3,8  TickEntities: 28,8  TickTileEntities: 0,0  Tracker: 6,6  Chunk: 0,0  Players: 1  
115 18:10:51 OverAll: 36,7  DoTick: 5,5  TickEntities: 25,7  TickTileEntities: 0,0  Tracker: 5,4  Chunk: 0,0  Players: 1  
116 18:11:02 OverAll: 25,8  DoTick: 4,0  TickEntities: 17,3  TickTileEntities: 0,0  Tracker: 4,4  Chunk: 0,0  Players: 1  
117 18:11:13 OverAll: 26,2  DoTick: 3,0  TickEntities: 19,1  TickTileEntities: 0,0  Tracker: 4,1  Chunk: 0,0  Players: 1  
118 18:11:23 OverAll: 25,4  DoTick: 2,6  TickEntities: 18,7  TickTileEntities: 0,0  Tracker: 3,9  Chunk: 0,0  Players: 1  
119 18:11:31 OverAll: 20,0  DoTick: 2,2  TickEntities: 14,7  TickTileEntities: 0,0  Tracker: 3,1  Chunk: 0,0  Players: 1  
120 18:11:39 OverAll: 19,6  DoTick: 1,9  TickEntities: 14,5  TickTileEntities: 0,0  Tracker: 3,1  Chunk: 0,0  Players: 1  
121 18:11:45 OverAll: 17,1  DoTick: 1,5  TickEntities: 12,9  TickTileEntities: 0,0  Tracker: 2,5  Chunk: 0,0  Players: 1  
122 18:11:51 OverAll: 14,4  DoTick: 1,1  TickEntities: 11,1  TickTileEntities: 0,0  Tracker: 2,0  Chunk: 0,0  Players: 1  
123 18:11:56 OverAll: 11,4  DoTick: 0,9  TickEntities: 8,8  TickTileEntities: 0,0  Tracker: 1,5  Chunk: 0,0  Players: 1  
124 18:12:00 OverAll: 10,9  DoTick: 0,7  TickEntities: 8,7  TickTileEntities: 0,0  Tracker: 1,4  Chunk: 0,0  Players: 1  
125 18:12:03 OverAll: 8,2  DoTick: 0,7  TickEntities: 6,4  TickTileEntities: 0,0  Tracker: 1,0  Chunk: 0,0  Players: 1  
126 18:12:06 OverAll: 5,8  DoTick: 0,6  TickEntities: 4,6  TickTileEntities: 0,0  Tracker: 0,5  Chunk: 0,0  Players: 1  
127 18:12:08 OverAll: 4,1  DoTick: 0,4  TickEntities: 3,3  TickTileEntities: 0,0  Tracker: 0,3  Chunk: 0,0  Players: 1  
128 18:12:09 OverAll: 1,8  DoTick: 0,4  TickEntities: 1,2  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 1  
129 18:12:09 OverAll: 0,9  DoTick: 0,3  TickEntities: 0,5  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 1  
130 18:12:10 OverAll: 0,9  DoTick: 0,3  TickEntities: 0,5  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 1  
131 18:12:33 OverAll: 1,6  DoTick: 0,5  TickEntities: 0,9  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 1  
132 18:13:03 OverAll: 1,6  DoTick: 0,6  TickEntities: 0,9  TickTileEntities: 0,0  Tracker: 0,0  Chunk: 0,0  Players: 1  
133 18:13:33 OverAll: 1,7  DoTick: 0,5  TickEntities: 1,0  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 1  
134 18:14:03 OverAll: 1,5  DoTick: 0,4  TickEntities: 1,0  TickTileEntities: 0,0  Tracker: 0,0  Chunk: 0,0  Players: 1  
135 18:14:33 OverAll: 1,6  DoTick: 0,3  TickEntities: 1,1  TickTileEntities: 0,0  Tracker: 0,0  Chunk: 0,0  Players: 1  
136 18:15:03 OverAll: 1,3  DoTick: 0,3  TickEntities: 0,9  TickTileEntities: 0,0  Tracker: 0,0  Chunk: 0,0  Players: 1  
137 18:15:33 OverAll: 1,6  DoTick: 0,7  TickEntities: 0,8  TickTileEntities: 0,0  Tracker: 0,0  Chunk: 0,0  Players: 1  
138 18:16:03 OverAll: 2,1  DoTick: 1,2  TickEntities: 0,8  TickTileEntities: 0,0  Tracker: 0,0  Chunk: 0,0  Players: 1  
139 18:16:33 OverAll: 1,9  DoTick: 0,9  TickEntities: 0,8  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 1  
140 18:17:03 OverAll: 1,9  DoTick: 0,9  TickEntities: 0,8  TickTileEntities: 0,0  Tracker: 0,0  Chunk: 0,0  Players: 1  
141 18:17:33 OverAll: 1,8  DoTick: 0,9  TickEntities: 0,7  TickTileEntities: 0,0  Tracker: 0,0  Chunk: 0,0  Players: 1  
142 18:18:03 OverAll: 1,8  DoTick: 0,9  TickEntities: 0,7  TickTileEntities: 0,0  Tracker: 0,0  Chunk: 0,0  Players: 1  
143 18:18:33 OverAll: 1,9  DoTick: 1,0  TickEntities: 0,7  TickTileEntities: 0,0  Tracker: 0,0  Chunk: 0,0  Players: 1  
144 18:19:03 OverAll: 1,8  DoTick: 1,0  TickEntities: 0,7  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 1  
145 18:19:33 OverAll: 2,0  DoTick: 1,1  TickEntities: 0,8  TickTileEntities: 0,0  Tracker: 0,0  Chunk: 0,0  Players: 1  
146 18:20:03 OverAll: 2,1  DoTick: 1,1  TickEntities: 0,8  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 1  
147 18:20:33 OverAll: 1,7  DoTick: 0,7  TickEntities: 0,8  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 1  
148 18:21:03 OverAll: 2,0  DoTick: 1,0  TickEntities: 0,8  TickTileEntities: 0,0  Tracker: 0,0  Chunk: 0,0  Players: 1  
149 18:21:33 OverAll: 2,6  DoTick: 1,6  TickEntities: 0,8  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 1  
150 18:22:03 OverAll: 2,4  DoTick: 1,3  TickEntities: 0,9  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 1  
151 18:22:33 OverAll: 2,0  DoTick: 1,1  TickEntities: 0,8  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 1  
152 18:23:03 OverAll: 2,1  DoTick: 1,1  TickEntities: 0,8  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 1  
153 18:23:33 OverAll: 2,2  DoTick: 1,2  TickEntities: 0,9  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 1  
154 18:24:03 OverAll: 2,5  DoTick: 1,3  TickEntities: 1,0  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 1  
155 18:24:33 OverAll: 2,2  DoTick: 1,1  TickEntities: 0,9  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 1  
156 18:25:03 OverAll: 2,5  DoTick: 1,3  TickEntities: 1,1  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 1  
157 18:25:33 OverAll: 2,2  DoTick: 1,0  TickEntities: 1,0  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 1  
158 18:26:03 OverAll: 2,3  DoTick: 1,0  TickEntities: 1,1  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 1  
159 18:26:33 OverAll: 2,2  DoTick: 0,9  TickEntities: 1,0  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 1  
160 18:27:03 OverAll: 2,0  DoTick: 0,9  TickEntities: 0,9  TickTileEntities: 0,0  Tracker: 0,0  Chunk: 0,0  Players: 1  
161 18:27:33 OverAll: 2,0  DoTick: 0,9  TickEntities: 1,0  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 1  
162 18:28:03 OverAll: 2,2  DoTick: 1,0  TickEntities: 1,0  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 1  
163 18:28:33 OverAll: 2,1  DoTick: 1,0  TickEntities: 1,0  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 1  
164 18:29:03 OverAll: 2,2  DoTick: 0,9  TickEntities: 1,0  TickTileEntities: 0,0  Tracker: 0,2  Chunk: 0,0  Players: 1  
165 18:29:33 OverAll: 2,1  DoTick: 1,0  TickEntities: 1,0  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 1  
166 18:30:03 OverAll: 1,9  DoTick: 0,9  TickEntities: 0,8  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 1  
167 18:30:33 OverAll: 1,9  DoTick: 0,9  TickEntities: 0,8  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 1  
168 18:31:03 OverAll: 1,8  DoTick: 0,9  TickEntities: 0,8  TickTileEntities: 0,0  Tracker: 0,0  Chunk: 0,0  Players: 1  
169 18:31:33 OverAll: 1,9  DoTick: 0,9  TickEntities: 0,8  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 1  
170 18:32:03 OverAll: 1,9  DoTick: 0,9  TickEntities: 0,8  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 1  
171 18:32:33 OverAll: 1,8  DoTick: 0,9  TickEntities: 0,7  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 1  
172 18:33:03 OverAll: 1,8  DoTick: 0,9  TickEntities: 0,8  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 1  
173 18:33:33 OverAll: 1,9  DoTick: 0,9  TickEntities: 0,8  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 1  
174 18:34:03 OverAll: 1,9  DoTick: 0,9  TickEntities: 0,9  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 1  
175 18:34:33 OverAll: 1,9  DoTick: 0,9  TickEntities: 0,8  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 1  
176 18:35:03 OverAll: 1,9  DoTick: 0,9  TickEntities: 0,8  TickTileEntities: 0,0  Tracker: 0,0  Chunk: 0,0  Players: 1  
