1 14:33:07 OverAll: 16,4  DoTick: 4,6  TickEntities: 9,5  TickTileEntities: 0,0  Tracker: 2,1  Chunk: 0,0  Players: 1  
43 14:53:42 OverAll: 2,1  DoTick: 0,3  TickEntities: 1,5  TickTileEntities: 0,0  Tracker: 0,2  Chunk: 0,0  Players: 2  
44 14:54:12 OverAll: 2,0  DoTick: 0,3  TickEntities: 1,5  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 2  
45 14:54:42 OverAll: 2,0  DoTick: 0,3  TickEntities: 1,4  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 2  
46 14:55:12 OverAll: 1,9  DoTick: 0,3  TickEntities: 1,4  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 2  
47 14:55:42 OverAll: 1,9  DoTick: 0,3  TickEntities: 1,4  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 2  
48 14:56:12 OverAll: 2,0  DoTick: 0,3  TickEntities: 1,5  TickTileEntities: 0,0  Tracker: 0,2  Chunk: 0,0  Players: 2  
49 14:56:42 OverAll: 2,1  DoTick: 0,3  TickEntities: 1,5  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 2  
50 14:57:12 OverAll: 1,9  DoTick: 0,3  TickEntities: 1,4  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 2  
51 14:57:42 OverAll: 2,0  DoTick: 0,3  TickEntities: 1,4  TickTileEntities: 0,0  Tracker: 0,2  Chunk: 0,0  Players: 2  
52 14:58:12 OverAll: 1,9  DoTick: 0,3  TickEntities: 1,4  TickTileEntities: 0,0  Tracker: 0,2  Chunk: 0,0  Players: 2  
53 14:58:42 OverAll: 2,0  DoTick: 0,3  TickEntities: 1,5  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 2  
54 14:59:12 OverAll: 2,1  DoTick: 0,3  TickEntities: 1,5  TickTileEntities: 0,0  Tracker: 0,2  Chunk: 0,0  Players: 2  
55 14:59:42 OverAll: 2,0  DoTick: 0,3  TickEntities: 1,5  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 2  
56 15:00:12 OverAll: 2,0  DoTick: 0,3  TickEntities: 1,5  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 2  
57 15:00:42 OverAll: 2,0  DoTick: 0,3  TickEntities: 1,5  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 2  
58 15:01:12 OverAll: 1,9  DoTick: 0,3  TickEntities: 1,4  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 2  
59 15:01:42 OverAll: 2,0  DoTick: 0,3  TickEntities: 1,4  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 2  
60 15:02:12 OverAll: 1,9  DoTick: 0,3  TickEntities: 1,4  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 2  
61 15:02:42 OverAll: 1,9  DoTick: 0,3  TickEntities: 1,4  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 2  
62 15:03:12 OverAll: 2,0  DoTick: 0,3  TickEntities: 1,5  TickTileEntities: 0,0  Tracker: 0,2  Chunk: 0,0  Players: 2  
63 15:03:42 OverAll: 2,1  DoTick: 0,3  TickEntities: 1,5  TickTileEntities: 0,0  Tracker: 0,2  Chunk: 0,0  Players: 2  
64 15:04:12 OverAll: 2,0  DoTick: 0,3  TickEntities: 1,4  TickTileEntities: 0,0  Tracker: 0,2  Chunk: 0,0  Players: 2  
65 15:04:42 OverAll: 1,9  DoTick: 0,3  TickEntities: 1,4  TickTileEntities: 0,0  Tracker: 0,2  Chunk: 0,0  Players: 2  
66 15:05:12 OverAll: 2,1  DoTick: 0,3  TickEntities: 1,5  TickTileEntities: 0,0  Tracker: 0,2  Chunk: 0,0  Players: 2  
67 15:05:42 OverAll: 2,4  DoTick: 0,3  TickEntities: 1,6  TickTileEntities: 0,0  Tracker: 0,3  Chunk: 0,0  Players: 2  
68 15:06:12 OverAll: 2,2  DoTick: 0,3  TickEntities: 1,5  TickTileEntities: 0,0  Tracker: 0,3  Chunk: 0,0  Players: 2  
69 15:06:42 OverAll: 2,2  DoTick: 0,3  TickEntities: 1,5  TickTileEntities: 0,0  Tracker: 0,3  Chunk: 0,0  Players: 2  
70 15:07:12 OverAll: 2,0  DoTick: 0,3  TickEntities: 1,5  TickTileEntities: 0,0  Tracker: 0,2  Chunk: 0,0  Players: 2  
71 15:07:42 OverAll: 2,1  DoTick: 0,3  TickEntities: 1,5  TickTileEntities: 0,0  Tracker: 0,2  Chunk: 0,0  Players: 2  
72 15:08:12 OverAll: 2,0  DoTick: 0,3  TickEntities: 1,4  TickTileEntities: 0,0  Tracker: 0,2  Chunk: 0,0  Players: 2  
73 15:08:42 OverAll: 1,9  DoTick: 0,3  TickEntities: 1,4  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 2  
74 15:09:12 OverAll: 2,1  DoTick: 0,3  TickEntities: 1,4  TickTileEntities: 0,0  Tracker: 0,2  Chunk: 0,0  Players: 2  
75 15:09:42 OverAll: 2,0  DoTick: 0,4  TickEntities: 1,4  TickTileEntities: 0,0  Tracker: 0,2  Chunk: 0,0  Players: 2  
76 15:10:12 OverAll: 2,1  DoTick: 0,3  TickEntities: 1,5  TickTileEntities: 0,0  Tracker: 0,2  Chunk: 0,0  Players: 2  
77 15:10:42 OverAll: 2,0  DoTick: 0,3  TickEntities: 1,5  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 2  
78 15:11:12 OverAll: 2,0  DoTick: 0,3  TickEntities: 1,5  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 2  
79 15:11:42 OverAll: 2,1  DoTick: 0,3  TickEntities: 1,5  TickTileEntities: 0,0  Tracker: 0,2  Chunk: 0,0  Players: 2  
80 15:12:12 OverAll: 2,2  DoTick: 0,3  TickEntities: 1,6  TickTileEntities: 0,0  Tracker: 0,3  Chunk: 0,0  Players: 2  
81 15:12:42 OverAll: 2,1  DoTick: 0,3  TickEntities: 1,5  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 2  
82 15:13:12 OverAll: 2,3  DoTick: 0,3  TickEntities: 1,6  TickTileEntities: 0,0  Tracker: 0,2  Chunk: 0,0  Players: 2  
83 15:13:42 OverAll: 2,0  DoTick: 0,3  TickEntities: 1,5  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 2  
84 15:14:12 OverAll: 2,4  DoTick: 0,3  TickEntities: 1,6  TickTileEntities: 0,0  Tracker: 0,3  Chunk: 0,0  Players: 2  
85 15:14:42 OverAll: 2,4  DoTick: 0,3  TickEntities: 1,6  TickTileEntities: 0,0  Tracker: 0,3  Chunk: 0,0  Players: 2  
86 15:15:12 OverAll: 2,6  DoTick: 0,3  TickEntities: 1,7  TickTileEntities: 0,0  Tracker: 0,5  Chunk: 0,0  Players: 2  
87 15:15:42 OverAll: 2,6  DoTick: 0,3  TickEntities: 1,7  TickTileEntities: 0,0  Tracker: 0,4  Chunk: 0,0  Players: 2  
88 15:16:12 OverAll: 2,5  DoTick: 0,3  TickEntities: 1,7  TickTileEntities: 0,0  Tracker: 0,4  Chunk: 0,0  Players: 2  
89 15:16:42 OverAll: 2,5  DoTick: 0,3  TickEntities: 1,7  TickTileEntities: 0,0  Tracker: 0,4  Chunk: 0,0  Players: 2  
90 15:17:12 OverAll: 2,3  DoTick: 0,3  TickEntities: 1,6  TickTileEntities: 0,0  Tracker: 0,3  Chunk: 0,0  Players: 2  
91 15:17:42 OverAll: 2,3  DoTick: 0,3  TickEntities: 1,6  TickTileEntities: 0,0  Tracker: 0,3  Chunk: 0,0  Players: 2  
92 15:18:12 OverAll: 2,3  DoTick: 0,3  TickEntities: 1,6  TickTileEntities: 0,0  Tracker: 0,3  Chunk: 0,0  Players: 2  
93 15:18:42 OverAll: 2,3  DoTick: 0,3  TickEntities: 1,6  TickTileEntities: 0,0  Tracker: 0,3  Chunk: 0,0  Players: 2  
94 15:19:12 OverAll: 2,4  DoTick: 0,3  TickEntities: 1,6  TickTileEntities: 0,0  Tracker: 0,3  Chunk: 0,0  Players: 2  
95 15:19:42 OverAll: 2,3  DoTick: 0,3  TickEntities: 1,6  TickTileEntities: 0,0  Tracker: 0,3  Chunk: 0,0  Players: 2  
96 15:20:12 OverAll: 2,3  DoTick: 0,3  TickEntities: 1,6  TickTileEntities: 0,0  Tracker: 0,3  Chunk: 0,0  Players: 2  
97 15:20:42 OverAll: 2,3  DoTick: 0,3  TickEntities: 1,6  TickTileEntities: 0,0  Tracker: 0,3  Chunk: 0,0  Players: 2  
98 15:21:12 OverAll: 2,3  DoTick: 0,3  TickEntities: 1,6  TickTileEntities: 0,0  Tracker: 0,3  Chunk: 0,0  Players: 2  
99 15:21:42 OverAll: 2,6  DoTick: 0,3  TickEntities: 1,8  TickTileEntities: 0,0  Tracker: 0,4  Chunk: 0,0  Players: 2  
100 15:22:12 OverAll: 2,4  DoTick: 0,3  TickEntities: 1,7  TickTileEntities: 0,0  Tracker: 0,3  Chunk: 0,0  Players: 2  
101 15:22:42 OverAll: 2,5  DoTick: 0,3  TickEntities: 1,7  TickTileEntities: 0,0  Tracker: 0,3  Chunk: 0,0  Players: 2  
102 15:23:12 OverAll: 2,5  DoTick: 0,3  TickEntities: 1,7  TickTileEntities: 0,0  Tracker: 0,3  Chunk: 0,0  Players: 2  
103 15:23:42 OverAll: 2,4  DoTick: 0,3  TickEntities: 1,6  TickTileEntities: 0,0  Tracker: 0,3  Chunk: 0,0  Players: 2  
104 15:24:12 OverAll: 2,5  DoTick: 0,3  TickEntities: 1,7  TickTileEntities: 0,0  Tracker: 0,4  Chunk: 0,0  Players: 2  
105 15:24:42 OverAll: 2,5  DoTick: 0,4  TickEntities: 1,7  TickTileEntities: 0,0  Tracker: 0,3  Chunk: 0,0  Players: 2  
106 15:25:12 OverAll: 2,0  DoTick: 0,3  TickEntities: 1,5  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 2  
107 15:25:42 OverAll: 1,9  DoTick: 0,3  TickEntities: 1,4  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 2  
108 15:26:12 OverAll: 2,0  DoTick: 0,3  TickEntities: 1,4  TickTileEntities: 0,0  Tracker: 0,2  Chunk: 0,0  Players: 2  
109 15:26:42 OverAll: 2,0  DoTick: 0,3  TickEntities: 1,4  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 2  
110 15:27:12 OverAll: 1,9  DoTick: 0,3  TickEntities: 1,4  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 2  
111 15:27:42 OverAll: 1,9  DoTick: 0,3  TickEntities: 1,4  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 2  
112 15:28:12 OverAll: 2,0  DoTick: 0,3  TickEntities: 1,4  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 2  
113 15:28:42 OverAll: 1,9  DoTick: 0,3  TickEntities: 1,4  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 2  
114 15:29:12 OverAll: 1,9  DoTick: 0,3  TickEntities: 1,4  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 2  
115 15:29:42 OverAll: 1,9  DoTick: 0,3  TickEntities: 1,4  TickTileEntities: 0,0  Tracker: 0,2  Chunk: 0,0  Players: 2  
116 15:30:12 OverAll: 1,9  DoTick: 0,3  TickEntities: 1,4  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 2  
117 15:30:42 OverAll: 2,0  DoTick: 0,3  TickEntities: 1,4  TickTileEntities: 0,0  Tracker: 0,2  Chunk: 0,0  Players: 2  
118 15:31:12 OverAll: 2,0  DoTick: 0,3  TickEntities: 1,5  TickTileEntities: 0,0  Tracker: 0,2  Chunk: 0,0  Players: 2  
119 15:31:42 OverAll: 2,0  DoTick: 0,3  TickEntities: 1,5  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 2  
120 15:32:12 OverAll: 2,1  DoTick: 0,3  TickEntities: 1,6  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 2  
121 15:32:42 OverAll: 2,1  DoTick: 0,3  TickEntities: 1,6  TickTileEntities: 0,0  Tracker: 0,2  Chunk: 0,0  Players: 2  
122 15:33:12 OverAll: 2,5  DoTick: 0,3  TickEntities: 1,7  TickTileEntities: 0,0  Tracker: 0,4  Chunk: 0,0  Players: 2  
123 15:33:42 OverAll: 2,8  DoTick: 0,3  TickEntities: 1,7  TickTileEntities: 0,0  Tracker: 0,6  Chunk: 0,0  Players: 2  
124 15:34:12 OverAll: 2,8  DoTick: 0,3  TickEntities: 1,8  TickTileEntities: 0,0  Tracker: 0,6  Chunk: 0,0  Players: 2  
125 15:34:42 OverAll: 2,9  DoTick: 0,3  TickEntities: 1,9  TickTileEntities: 0,0  Tracker: 0,6  Chunk: 0,0  Players: 2  
126 15:35:12 OverAll: 2,3  DoTick: 0,3  TickEntities: 1,6  TickTileEntities: 0,0  Tracker: 0,3  Chunk: 0,0  Players: 2  
127 15:35:42 OverAll: 2,3  DoTick: 0,3  TickEntities: 1,6  TickTileEntities: 0,0  Tracker: 0,3  Chunk: 0,0  Players: 2  
128 15:36:12 OverAll: 2,3  DoTick: 0,3  TickEntities: 1,6  TickTileEntities: 0,0  Tracker: 0,3  Chunk: 0,0  Players: 2  
129 15:36:42 OverAll: 2,6  DoTick: 0,3  TickEntities: 1,7  TickTileEntities: 0,0  Tracker: 0,4  Chunk: 0,0  Players: 2  
130 15:37:12 OverAll: 2,3  DoTick: 0,3  TickEntities: 1,5  TickTileEntities: 0,0  Tracker: 0,4  Chunk: 0,0  Players: 2  
131 15:37:42 OverAll: 2,5  DoTick: 0,3  TickEntities: 1,6  TickTileEntities: 0,0  Tracker: 0,4  Chunk: 0,0  Players: 2  
132 15:38:12 OverAll: 2,3  DoTick: 0,3  TickEntities: 1,5  TickTileEntities: 0,0  Tracker: 0,4  Chunk: 0,0  Players: 2  
133 15:38:42 OverAll: 2,1  DoTick: 0,3  TickEntities: 1,4  TickTileEntities: 0,0  Tracker: 0,3  Chunk: 0,0  Players: 2  
134 15:39:12 OverAll: 2,4  DoTick: 0,3  TickEntities: 1,6  TickTileEntities: 0,0  Tracker: 0,3  Chunk: 0,0  Players: 2  
135 15:39:42 OverAll: 2,3  DoTick: 0,3  TickEntities: 1,5  TickTileEntities: 0,0  Tracker: 0,3  Chunk: 0,0  Players: 2  
136 15:40:12 OverAll: 2,3  DoTick: 0,3  TickEntities: 1,6  TickTileEntities: 0,0  Tracker: 0,3  Chunk: 0,0  Players: 2  
137 15:40:42 OverAll: 2,5  DoTick: 0,3  TickEntities: 1,7  TickTileEntities: 0,0  Tracker: 0,4  Chunk: 0,0  Players: 2  
138 15:41:12 OverAll: 2,3  DoTick: 0,3  TickEntities: 1,6  TickTileEntities: 0,0  Tracker: 0,3  Chunk: 0,0  Players: 2  
139 15:41:42 OverAll: 2,3  DoTick: 0,3  TickEntities: 1,7  TickTileEntities: 0,0  Tracker: 0,2  Chunk: 0,0  Players: 2  
140 15:42:12 OverAll: 2,5  DoTick: 0,3  TickEntities: 1,7  TickTileEntities: 0,0  Tracker: 0,4  Chunk: 0,0  Players: 2  
141 15:42:42 OverAll: 2,9  DoTick: 0,3  TickEntities: 1,8  TickTileEntities: 0,0  Tracker: 0,8  Chunk: 0,0  Players: 2  
142 15:43:12 OverAll: 2,5  DoTick: 0,3  TickEntities: 1,6  TickTileEntities: 0,0  Tracker: 0,4  Chunk: 0,0  Players: 2  
143 15:43:42 OverAll: 2,2  DoTick: 0,3  TickEntities: 1,5  TickTileEntities: 0,0  Tracker: 0,2  Chunk: 0,0  Players: 2  
144 15:44:12 OverAll: 2,2  DoTick: 0,3  TickEntities: 1,6  TickTileEntities: 0,0  Tracker: 0,2  Chunk: 0,0  Players: 2  
145 15:44:42 OverAll: 2,7  DoTick: 0,3  TickEntities: 1,7  TickTileEntities: 0,0  Tracker: 0,5  Chunk: 0,0  Players: 2  
146 15:45:12 OverAll: 2,6  DoTick: 0,3  TickEntities: 1,7  TickTileEntities: 0,0  Tracker: 0,5  Chunk: 0,0  Players: 2  
147 15:45:42 OverAll: 2,5  DoTick: 0,3  TickEntities: 1,7  TickTileEntities: 0,0  Tracker: 0,4  Chunk: 0,0  Players: 2  
148 15:46:12 OverAll: 2,5  DoTick: 0,3  TickEntities: 1,7  TickTileEntities: 0,0  Tracker: 0,4  Chunk: 0,0  Players: 2  
149 15:46:42 OverAll: 2,5  DoTick: 0,3  TickEntities: 1,7  TickTileEntities: 0,0  Tracker: 0,3  Chunk: 0,0  Players: 2  
150 15:47:12 OverAll: 2,8  DoTick: 0,4  TickEntities: 1,9  TickTileEntities: 0,0  Tracker: 0,4  Chunk: 0,0  Players: 2  
151 15:47:42 OverAll: 2,5  DoTick: 0,3  TickEntities: 1,7  TickTileEntities: 0,0  Tracker: 0,3  Chunk: 0,0  Players: 2  
152 15:48:12 OverAll: 2,6  DoTick: 0,3  TickEntities: 1,8  TickTileEntities: 0,0  Tracker: 0,4  Chunk: 0,0  Players: 2  
153 15:48:42 OverAll: 2,7  DoTick: 0,3  TickEntities: 1,8  TickTileEntities: 0,0  Tracker: 0,5  Chunk: 0,0  Players: 2  
154 15:49:12 OverAll: 2,6  DoTick: 0,3  TickEntities: 1,7  TickTileEntities: 0,0  Tracker: 0,4  Chunk: 0,0  Players: 2  
155 15:49:42 OverAll: 2,7  DoTick: 0,3  TickEntities: 1,7  TickTileEntities: 0,0  Tracker: 0,5  Chunk: 0,0  Players: 2  
156 15:50:12 OverAll: 2,6  DoTick: 0,3  TickEntities: 1,8  TickTileEntities: 0,0  Tracker: 0,4  Chunk: 0,0  Players: 2  
157 15:50:42 OverAll: 2,6  DoTick: 0,3  TickEntities: 1,8  TickTileEntities: 0,0  Tracker: 0,4  Chunk: 0,0  Players: 2  
158 15:51:12 OverAll: 2,5  DoTick: 0,3  TickEntities: 1,7  TickTileEntities: 0,0  Tracker: 0,3  Chunk: 0,0  Players: 2  
159 15:51:42 OverAll: 2,5  DoTick: 0,3  TickEntities: 1,8  TickTileEntities: 0,0  Tracker: 0,3  Chunk: 0,0  Players: 2  
160 15:52:12 OverAll: 2,8  DoTick: 0,3  TickEntities: 1,9  TickTileEntities: 0,0  Tracker: 0,4  Chunk: 0,0  Players: 2  
161 15:52:42 OverAll: 2,7  DoTick: 0,3  TickEntities: 1,8  TickTileEntities: 0,0  Tracker: 0,4  Chunk: 0,0  Players: 2  
162 15:53:12 OverAll: 2,9  DoTick: 0,3  TickEntities: 1,9  TickTileEntities: 0,0  Tracker: 0,6  Chunk: 0,0  Players: 2  
163 15:53:42 OverAll: 2,8  DoTick: 0,3  TickEntities: 1,9  TickTileEntities: 0,0  Tracker: 0,5  Chunk: 0,0  Players: 2  
164 15:54:12 OverAll: 2,9  DoTick: 0,4  TickEntities: 1,8  TickTileEntities: 0,0  Tracker: 0,6  Chunk: 0,0  Players: 2  
165 15:54:42 OverAll: 2,7  DoTick: 0,3  TickEntities: 1,8  TickTileEntities: 0,0  Tracker: 0,5  Chunk: 0,0  Players: 2  
166 15:55:12 OverAll: 2,7  DoTick: 0,3  TickEntities: 1,9  TickTileEntities: 0,0  Tracker: 0,3  Chunk: 0,0  Players: 2  
167 15:55:42 OverAll: 2,5  DoTick: 0,3  TickEntities: 1,7  TickTileEntities: 0,0  Tracker: 0,4  Chunk: 0,0  Players: 2  
168 15:56:12 OverAll: 2,6  DoTick: 0,3  TickEntities: 1,8  TickTileEntities: 0,0  Tracker: 0,4  Chunk: 0,0  Players: 2  
169 15:56:42 OverAll: 2,5  DoTick: 0,3  TickEntities: 1,7  TickTileEntities: 0,0  Tracker: 0,3  Chunk: 0,0  Players: 2  
170 15:57:12 OverAll: 2,7  DoTick: 0,3  TickEntities: 1,9  TickTileEntities: 0,0  Tracker: 0,4  Chunk: 0,0  Players: 2  
171 15:57:42 OverAll: 2,6  DoTick: 0,3  TickEntities: 1,8  TickTileEntities: 0,0  Tracker: 0,4  Chunk: 0,0  Players: 2  
172 15:58:12 OverAll: 2,6  DoTick: 0,3  TickEntities: 1,7  TickTileEntities: 0,0  Tracker: 0,5  Chunk: 0,0  Players: 2  
173 15:58:42 OverAll: 2,6  DoTick: 0,3  TickEntities: 1,7  TickTileEntities: 0,0  Tracker: 0,4  Chunk: 0,0  Players: 2  
174 15:59:12 OverAll: 2,3  DoTick: 0,3  TickEntities: 1,6  TickTileEntities: 0,0  Tracker: 0,3  Chunk: 0,0  Players: 2  
175 15:59:42 OverAll: 2,4  DoTick: 0,3  TickEntities: 1,6  TickTileEntities: 0,0  Tracker: 0,3  Chunk: 0,0  Players: 2  
176 16:00:12 OverAll: 2,5  DoTick: 0,3  TickEntities: 1,7  TickTileEntities: 0,0  Tracker: 0,4  Chunk: 0,0  Players: 2  
