1 11:14:04 OverAll: 33,5  DoTick: 9,3  TickEntities: 20,8  TickTileEntities: 0,0  Tracker: 3,2  Chunk: 0,0  Players: 1  
79 11:52:26 OverAll: 5,0  DoTick: 2,6  TickEntities: 2,2  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 2  
80 11:52:56 OverAll: 4,6  DoTick: 2,3  TickEntities: 2,2  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 2  
81 11:53:26 OverAll: 5,2  DoTick: 2,6  TickEntities: 2,4  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 2  
82 11:53:56 OverAll: 4,9  DoTick: 2,4  TickEntities: 2,3  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 2  
83 11:54:26 OverAll: 5,0  DoTick: 2,6  TickEntities: 2,1  TickTileEntities: 0,0  Tracker: 0,2  Chunk: 0,0  Players: 2  
84 11:54:56 OverAll: 4,3  DoTick: 2,2  TickEntities: 1,8  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 2  
85 11:55:26 OverAll: 3,8  DoTick: 2,1  TickEntities: 1,5  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 2  
86 11:55:56 OverAll: 3,5  DoTick: 2,0  TickEntities: 1,3  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 2  
87 11:56:26 OverAll: 3,4  DoTick: 1,9  TickEntities: 1,4  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 2  
88 11:56:56 OverAll: 3,8  DoTick: 2,1  TickEntities: 1,5  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 2  
89 11:57:26 OverAll: 3,9  DoTick: 2,1  TickEntities: 1,6  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 2  
90 11:57:56 OverAll: 4,4  DoTick: 2,5  TickEntities: 1,7  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 2  
91 11:58:26 OverAll: 4,1  DoTick: 2,1  TickEntities: 1,8  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 2  
92 11:58:56 OverAll: 4,2  DoTick: 2,3  TickEntities: 1,7  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 2  
93 11:59:26 OverAll: 4,0  DoTick: 1,9  TickEntities: 1,8  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 2  
94 11:59:56 OverAll: 4,2  DoTick: 2,0  TickEntities: 2,0  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 2  
95 12:00:26 OverAll: 2,5  DoTick: 1,0  TickEntities: 1,3  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 2  
96 12:00:56 OverAll: 3,4  DoTick: 1,4  TickEntities: 1,7  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 2  
97 12:01:26 OverAll: 3,7  DoTick: 1,4  TickEntities: 2,0  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 2  
98 12:01:56 OverAll: 5,2  DoTick: 2,3  TickEntities: 2,5  TickTileEntities: 0,0  Tracker: 0,2  Chunk: 0,0  Players: 2  
99 12:02:26 OverAll: 6,3  DoTick: 3,1  TickEntities: 2,9  TickTileEntities: 0,0  Tracker: 0,2  Chunk: 0,0  Players: 2  
100 12:02:56 OverAll: 4,1  DoTick: 2,1  TickEntities: 1,8  TickTileEntities: 0,0  Tracker: 0,1  Chunk: 0,0  Players: 2  
